record_type,timestamp_us,sample_index,emg_timer_gap,imu_sample_index,imu_timer_gap,ads_raw,ads_voltage,ac_voltage,envelope_raw,envelope_voltage,adaptive_on_voltage,adaptive_off_voltage,fixed_on_voltage,fixed_off_voltage,detector_state,leads,lo_minus,lo_plus,motion,fixed_active,adaptive_active,fixed_event,adaptive_event,fixed_release,adaptive_release,ax,ay,az,gx,gy,gz,phase,repetition,intensity,on_coefficient,off_coefficient,motion_gyro_dps,motion_accel_delta_g
emg,5560547882,4779378,1,,,12949,1.618625,-0.013115510681341425,188.6615447998047,0.023582693099975585,0.07587948608398437,0.04949404525756836,0.07748907470703126,0.051041213989257816,REST,0,0,0,0,False,False,False,False,False,False,,,,,,,,,,6.0,3.0,20.0,0.25
emg,5560652579,4779468,1,,,12836,1.6045,-0.025830012827305238,287.2268371582031,0.03590335464477539,0.07587948608398437,0.04949404525756836,0.07748907470703126,0.051041213989257816,REST,0,0,0,0,False,False,False,False,False,False,,,,,,,,,,6.0,3.0,20.0,0.25
emg,5560757219,4779558,1,,,12955,1.619375,-0.008676768118371925,192.1774139404297,0.024022176742553712,0.07587948608398437,0.04949404525756836,0.07748907470703126,0.051041213989257816,REST,0,0,0,0,False,False,False,False,False,False,,,,,,,,,,6.0,3.0,20.0,0.25
emg,5560863052,4779649,1,,,12846,1.60575,-0.01941879685840675,246.5349578857422,0.030816869735717775,0.07587948608398437,0.04949404525756836,0.07748907470703126,0.051041213989257816,REST,0,0,0,0,False,False,False,False,False,False,,,,,,,,,,6.0,3.0,20.0,0.25
emg,5560957268,4779730,1,,,12790,1.5987500000000001,-0.022757662329834005,314.48260498046875,0.039310325622558595,0.07587948608398437,0.04949404525756836,0.07748907470703126,0.051041213989257816,REST,0,0,0,0,False,False,False,False,False,False,,,,,,,,,,6.0,3.0,20.0,0.25
imu,5561050430,,,555892,1,,,,,,,,,,,,,,,,,,,,,-0.3521728515625,-0.4334716796875,0.768310546875,-7.145038167938932,6.267175572519084,-1.6106870229007633,,,,6.0,3.0,20.0,0.25
imu,5561090430,,,555896,1,,,,,,,,,,,,,,,,,,,,,-0.4119873046875,-0.4857177734375,0.676513671875,-7.0,2.572519083969466,-3.7786259541984735,,,,6.0,3.0,20.0,0.25
emg,5561272431,4780001,1,,,12136,1.5170000000000001,-0.08521451024792048,639.6900634765625,0.07996125793457032,0.07587948608398437,0.04949404525756836,0.07748907470703126,0.051041213989257816,ACTIVE,0,0,0,0,False,True,False,False,False,False,,,,,,,,,,6.0,3.0,20.0,0.25
emg,5561377107,4780091,1,,,11953,1.494125,-0.099134742165077,647.0838623046875,0.08088548278808594,0.07587948608398437,0.04949404525756836,0.07748907470703126,0.051041213989257816,ACTIVE,0,0,0,0,True,True,False,False,False,False,,,,,,,,,,6.0,3.0,20.0,0.25
emg,5561481876,4780181,1,,,12137,1.517125,-0.07033189196448508,493.76605224609375,0.06172075653076172,0.07587948608398437,0.04949404525756836,0.07748907470703126,0.051041213989257816,ACTIVE,0,0,0,0,True,True,False,False,False,False,,,,,,,,,,6.0,3.0,20.0,0.25
emg,5561586438,4780271,1,,,12838,1.6047500000000001,0.019662703118101588,212.1204833984375,0.026515060424804688,0.07587948608398437,0.04949404525756836,0.07748907470703126,0.051041213989257816,ACTIVE,0,0,0,0,True,True,False,False,False,False,,,,,,,,,,6.0,3.0,20.0,0.25
emg,5561691111,4780361,1,,,12774,1.5967500000000001,0.01063134049028136,245.05355834960938,0.030631694793701172,0.07587948608398437,0.04949404525756836,0.07748907470703126,0.051041213989257816,REFRACTORY,0,0,0,0,False,False,False,False,False,False,,,,,,,,,,6.0,3.0,20.0,0.25
emg,5561795784,4780451,1,,,12951,1.618875,0.031157190933472245,192.75283813476562,0.024094104766845703,0.07587948608398437,0.04949404525756836,0.07748907470703126,0.051041213989257816,REFRACTORY,0,0,0,0,False,False,False,False,False,False,,,,,,,,,,6.0,3.0,20.0,0.25
emg,5561901003,4780541,1,,,12565,1.570625,-0.0172057015236311,222.06028747558594,0.027757535934448244,0.07587948608398437,0.04949404525756836,0.07748907470703126,0.051041213989257816,REFRACTORY,0,0,0,0,False,False,False,False,False,False,,,,,,,,,,6.0,3.0,20.0,0.25
emg,5562005135,4780631,1,,,12180,1.5225,-0.06380881108785386,286.7524108886719,0.035844051361083984,0.07587948608398437,0.04949404525756836,0.07748907470703126,0.051041213989257816,REST,0,0,0,0,False,False,False,False,False,False,,,,,,,,,,6.0,3.0,20.0,0.25
emg,5562109791,4780721,1,,,12824,1.603,0.017534274350752277,362.0917663574219,0.04526147079467774,0.07422893524169923,0.04848052597045899,0.07748907470703126,0.051041213989257816,REST,0,0,0,0,False,False,False,False,False,False,,,,,,,,,,6.0,3.0,20.0,0.25
emg,5562215630,4780812,1,,,12388,1.5485,-0.03444368902881356,316.42303466796875,0.0395528793334961,0.07422893524169923,0.04848052597045899,0.07748907470703126,0.051041213989257816,REST,0,0,0,0,False,False,False,False,False,False,,,,,,,,,,6.0,3.0,20.0,0.25
emg,5562320481,4780902,1,,,12509,1.563625,-0.016870494427883465,288.9081726074219,0.03611352157592773,0.07422893524169923,0.04848052597045899,0.07748907470703126,0.051041213989257816,REST,0,0,0,0,False,False,False,False,False,False,,,,,,,,,,6.0,3.0,20.0,0.25
emg,5562424970,4780992,1,,,12814,1.60175,0.021673720570430266,214.8484344482422,0.026856054306030275,0.07422893524169923,0.04848052597045899,0.07748907470703126,0.051041213989257816,REST,0,0,0,0,False,False,False,False,False,False,,,,,,,,,,6.0,3.0,20.0,0.25
emg,5562529634,4781082,1,,,13158,1.64475,0.06232714829400443,293.3569641113281,0.036669620513916014,0.07422893524169923,0.04848052597045899,0.07748907470703126,0.051041213989257816,REST,0,0,0,0,False,False,False,False,False,False,,,,,,,,,,6.0,3.0,20.0,0.25
emg,5562634301,4781172,1,,,12859,1.607375,0.020866898713586934,424.3525695800781,0.053044071197509764,0.07422893524169923,0.04848052597045899,0.07748907470703126,0.051041213989257816,REST,0,0,0,0,False,False,False,False,False,False,,,,,,,,,,6.0,3.0,20.0,0.25
emg,5562739532,4781262,1,,,13162,1.64525,0.05392333224371271,396.96746826171875,0.049620933532714843,0.07422893524169923,0.04848052597045899,0.07748907470703126,0.051041213989257816,REST,0,0,0,0,False,False,False,False,False,False,,,,,,,,,,6.0,3.0,20.0,0.25
emg,5562843652,4781352,1,,,13591,1.6988750000000001,0.10006142366555015,621.590087890625,0.07769876098632812,0.07422893524169923,0.04848052597045899,0.07748907470703126,0.051041213989257816,CANDIDATE,0,0,0,0,False,False,False,False,False,False,,,,,,,,,,6.0,3.0,20.0,0.25
emg,5562948314,4781442,1,,,13442,1.68025,0.07221822472036665,768.4779052734375,0.09605973815917969,0.07422893524169923,0.04848052597045899,0.07748907470703126,0.051041213989257816,ACTIVE,0,0,0,0,True,True,False,False,False,False,,,,,,,,,,6.0,3.0,20.0,0.25
emg,5563052984,4781532,1,,,13870,1.7337500000000001,0.11550880937650332,861.945556640625,0.10774319458007812,0.07422893524169923,0.04848052597045899,0.07748907470703126,0.051041213989257816,ACTIVE,0,0,0,0,True,True,False,False,False,False,,,,,,,,,,6.0,3.0,20.0,0.25
imu,5563130428,,,556100,1,,,,,,,,,,,,,,,,,,,,,-0.3231201171875,-0.4713134765625,0.734619140625,0.0,0.0916030534351145,-0.015267175572519083,,,,6.0,3.0,20.0,0.25
emg,5563262341,4781712,1,,,13716,1.7145000000000001,0.07662365690414075,766.1077880859375,0.09576347351074219,0.07422893524169923,0.04848052597045899,0.07748907470703126,0.051041213989257816,ACTIVE,0,0,0,0,True,True,False,False,False,False,,,,,,,,,,6.0,3.0,20.0,0.25
emg,5563367002,4781802,1,,,14142,1.76775,0.1217393825409836,607.4319458007812,0.07592899322509766,0.07422893524169923,0.04848052597045899,0.07748907470703126,0.051041213989257816,ACTIVE,0,0,0,0,True,True,False,False,False,False,,,,,,,,,,6.0,3.0,20.0,0.25
emg,5563461194,4781883,1,,,13688,1.711,0.059178310055461036,518.079833984375,0.06475997924804687,0.07422893524169923,0.04848052597045899,0.07748907470703126,0.051041213989257816,ACTIVE,0,0,0,0,True,True,False,False,False,False,,,,,,,,,,6.0,3.0,20.0,0.25
emg,5563565867,4781973,1,,,13817,1.727125,0.06933314696764792,490.6774597167969,0.06133468246459961,0.07422893524169923,0.04848052597045899,0.07748907470703126,0.051041213989257816,ACTIVE,0,0,0,0,True,True,False,False,False,False,,,,,,,,,,6.0,3.0,20.0,0.25
imu,5563650459,,,556152,1,,,,,,,,,,,,,,,,,,,,,-0.322021484375,-0.470458984375,0.736328125,0.022900763358778626,0.05343511450381679,0.07633587786259542,,,,6.0,3.0,20.0,0.25
emg,5563775208,4782153,1,,,13217,1.652125,-0.012385813975714921,323.46282958984375,0.04043285369873047,0.07422893524169923,0.04848052597045899,0.07748907470703126,0.051041213989257816,ACTIVE,0,0,0,0,True,True,False,False,False,False,,,,,,,,,,6.0,3.0,20.0,0.25
emg,5563879877,4782243,1,,,13467,1.683375,0.016956912498840238,178.56687927246094,0.02232085990905762,0.07422893524169923,0.04848052597045899,0.07748907470703126,0.051041213989257816,REFRACTORY,0,0,0,0,False,False,False,False,False,False,,,,,,,,,,6.0,3.0,20.0,0.25
emg,5563984547,4782333,1,,,13522,1.69025,0.023210680919596882,241.88673400878906,0.030235841751098634,0.07422893524169923,0.04848052597045899,0.07748907470703126,0.051041213989257816,REFRACTORY,0,0,0,0,False,False,False,False,False,False,,,,,,,,,,6.0,3.0,20.0,0.25
emg,5564089220,4782423,1,,,13181,1.6476250000000001,-0.019459096042318214,192.47036743164062,0.024058795928955077,0.07422893524169923,0.04848052597045899,0.07748907470703126,0.051041213989257816,REFRACTORY,0,0,0,0,False,False,False,False,False,False,,,,,,,,,,6.0,3.0,20.0,0.25
emg,5564193895,4782513,1,,,13330,1.66625,-0.0004600598092709962,171.4900360107422,0.021436254501342775,0.07422893524169923,0.04848052597045899,0.07748907470703126,0.051041213989257816,REST,0,0,0,0,False,False,False,False,False,False,,,,,,,,,,6.0,3.0,20.0,0.25
emg,5564298557,4782603,1,,,13150,1.64375,-0.021440573264208673,156.3604278564453,0.019545053482055666,0.07422893524169923,0.04848052597045899,0.07748907470703126,0.051041213989257816,REST,0,0,0,0,False,False,False,False,False,False,,,,,,,,,,6.0,3.0,20.0,0.25
emg,5564403227,4782693,1,,,13071,1.633875,-0.029577879711239152,278.1512756347656,0.0347689094543457,0.07422893524169923,0.04848052597045899,0.07748907470703126,0.051041213989257816,REST,0,0,0,0,False,False,False,False,False,False,,,,,,,,,,6.0,3.0,20.0,0.25
emg,5564507892,4782783,1,,,13331,1.666375,0.004406273541091021,266.7374267578125,0.03334217834472656,0.07317356872558593,0.04781779861450195,0.07748907470703126,0.051041213989257816,REST,0,0,0,0,False,False,False,False,False,False,,,,,,,,,,6.0,3.0,20.0,0.25
emg,5564613683,4782873,1,,,13121,1.640125,-0.020145215336020872,272.3138427734375,0.03403923034667969,0.07317356872558593,0.04781779861450195,0.07748907470703126,0.051041213989257816,REST,0,0,0,0,False,False,False,False,False,False,,,,,,,,,,6.0,3.0,20.0,0.25
emg,5564718402,4782964,1,,,12995,1.6243750000000001,-0.03458402271322769,263.6240234375,0.0329530029296875,0.07317356872558593,0.04781779861450195,0.07748907470703126,0.051041213989257816,REST,0,0,0,0,False,False,False,False,False,False,,,,,,,,,,6.0,3.0,20.0,0.25
emg,5564823067,4783054,1,,,13027,1.6283750000000001,-0.028914669775008006,193.40933227539062,0.024176166534423827,0.07317356872558593,0.04781779861450195,0.07748907470703126,0.051041213989257816,REST,0,0,0,0,False,False,False,False,False,False,,,,,,,,,,6.0,3.0,20.0,0.25
emg,5564927750,4783144,1,,,13666,1.70825,0.052667622153253824,352.14959716796875,0.04401869964599609,0.07317356872558593,0.04781779861450195,0.07748907470703126,0.051041213989257816,REST,0,0,0,0,False,False,False,False,False,False,,,,,,,,,,6.0,3.0,20.0,0.25
emg,5565032975,4783234,1,,,12966,1.6207500000000001,-0.03332922164175245,298.7983703613281,0.037349796295166014,0.07317356872558593,0.04781779861450195,0.07748907470703126,0.051041213989257816,REST,0,0,0,0,False,False,False,False,False,False,,,,,,,,,,6.0,3.0,20.0,0.25
emg,5565137108,4783324,1,,,13200,1.6500000000000001,-0.0020858063505957425,271.1029968261719,0.03388787460327149,0.07317356872558593,0.04781779861450195,0.07748907470703126,0.051041213989257816,REST,0,0,0,0,False,False,False,False,False,False,,,,,,,,,,6.0,3.0,20.0,0.25
emg,5565241747,4783414,1,,,13041,1.630125,-0.02059760787097842,209.39808654785156,0.026174760818481448,0.07317356872558593,0.04781779861450195,0.07748907470703126,0.051041213989257816,REST,0,0,0,0,False,False,False,False,False,False,,,,,,,,,,6.0,3.0,20.0,0.25
emg,5565346413,4783504,1,,,13020,1.6275,-0.020861997580209124,229.49258422851562,0.028686573028564453,0.07317356872558593,0.04781779861450195,0.07748907470703126,0.051041213989257816,REST,0,0,0,0,False,False,False,False,False,False,,,,,,,,,,6.0,3.0,20.0,0.25
emg,5565451096,4783594,1,,,13049,1.631125,-0.014342496280566941,275.41107177734375,0.03442638397216797,0.07296903228759766,0.047633056640625004,0.07748907470703126,0.051041213989257816,REST,0,0,0,0,False,False,False,False,False,False,,,,,,,,,,6.0,3.0,20.0,0.25
emg,5565555831,4783684,1,,,12941,1.617625,-0.024985457789490573,330.65106201171875,0.04133138275146484,0.07296903228759766,0.047633056640625004,0.07748907470703126,0.051041213989257816,REST,0,0,0,0,False,False,False,False,False,False,,,,,,,,,,6.0,3.0,20.0,0.25
emg,5565648819,4783764,1,,,13120,1.6400000000000001,0.0003280229113895583,356.5515441894531,0.04456894302368164,0.07296903228759766,0.047633056640625004,0.07748907470703126,0.051041213989257816,REST,0,0,0,0,False,False,False,False,False,False,,,,,,,,,,6.0,3.0,20.0,0.25
imu,5565730428,,,556360,1,,,,,,,,,,,,,,,,,,,,,-0.3240966796875,-0.4686279296875,0.7337646484375,0.030534351145038167,-0.022900763358778626,0.04580152671755725,,,,6.0,3.0,20.0,0.25
emg,5565869776,4783954,1,,,12854,1.6067500000000001,-0.025634795034445323,336.2051696777344,0.0420256462097168,0.07296903228759766,0.047633056640625004,0.07748907470703126,0.051041213989257816,REST,0,0,0,0,False,False,False,False,False,False,,,,,,,,,,6.0,3.0,20.0,0.25
emg,5565963391,4784034,1,,,12752,1.594,-0.03537977295921335,239.71771240234375,0.029964714050292968,0.07296903228759766,0.047633056640625004,0.07748907470703126,0.051041213989257816,REST,0,0,0,0,False,False,False,False,False,False,,,,,,,,,,6.0,3.0,20.0,0.25
emg,5566069801,4784125,1,,,12775,1.596875,-0.029135670827839633,290.50213623046875,0.0363127670288086,0.07296903228759766,0.047633056640625004,0.07748907470703126,0.051041213989257816,REST,0,0,0,0,False,False,False,False,False,False,,,,,,,,,,6.0,3.0,20.0,0.25
emg,5566173313,4784215,1,,,12625,1.578125,-0.04630381903764458,295.6533508300781,0.03695666885375977,0.07296903228759766,0.047633056640625004,0.07748907470703126,0.051041213989257816,REST,0,0,0,0,False,False,False,False,False,False,,,,,,,,,,6.0,3.0,20.0,0.25
emg,5566277991,4784305,1,,,12554,1.56925,-0.053264231134670936,223.9291229248047,0.027991140365600586,0.07296903228759766,0.047633056640625004,0.07748907470703126,0.051041213989257816,REST,0,0,0,0,False,False,False,False,False,False,,,,,,,,,,6.0,3.0,20.0,0.25
emg,5566382841,4784395,1,,,12613,1.576625,-0.045046705225504136,238.39573669433594,0.029799467086791993,0.07296903228759766,0.047633056640625004,0.07748907470703126,0.051041213989257816,REST,0,0,0,0,False,False,False,False,False,False,,,,,,,,,,6.0,3.0,20.0,0.25
emg,5566487324,4784485,1,,,13295,1.661875,0.041067320714577527,330.6251220703125,0.041328140258789066,0.07388258361816406,0.048064041137695315,0.07748907470703126,0.051041213989257816,REST,0,0,0,0,False,False,False,False,False,False,,,,,,,,,,6.0,3.0,20.0,0.25
emg,5566591993,4784575,1,,,13233,1.654125,0.03310306150927511,251.43490600585938,0.03142936325073242,0.07388258361816406,0.048064041137695315,0.07748907470703126,0.051041213989257816,REST,0,0,0,0,False,False,False,False,False,False,,,,,,,,,,6.0,3.0,20.0,0.25
emg,5566696660,4784665,1,,,13180,1.6475,0.026275664324314052,209.2452392578125,0.02615565490722656,0.07388258361816406,0.048064041137695315,0.07748907470703126,0.051041213989257816,REST,0,0,0,0,False,False,False,False,False,False,,,,,,,,,,6.0,3.0,20.0,0.25
emg,5566801891,4784755,1,,,13126,1.64075,0.01896295133324677,291.6882629394531,0.036461032867431645,0.07388258361816406,0.048064041137695315,0.07748907470703126,0.051041213989257816,REST,0,0,0,0,False,False,False,False,False,False,,,,,,,,,,6.0,3.0,20.0,0.25
emg,5566906010,4784845,1,,,13557,1.694625,0.07153714969512692,255.5621795654297,0.03194527244567871,0.07388258361816406,0.048064041137695315,0.07748907470703126,0.051041213989257816,REST,0,0,0,0,False,False,False,False,False,False,,,,,,,,,,6.0,3.0,20.0,0.25
emg,5567010673,4784935,1,,,13020,1.6275,0.00260537522965798,240.92861938476562,0.030116077423095702,0.07388258361816406,0.048064041137695315,0.07748907470703126,0.051041213989257816,REST,0,0,0,0,False,False,False,False,False,False,,,,,,,,,,6.0,3.0,20.0,0.25
emg,5567115343,4785025,1,,,13369,1.671125,0.043701139390061705,322.37188720703125,0.040296485900878906,0.07388258361816406,0.048064041137695315,0.07748907470703126,0.051041213989257816,REST,0,0,0,0,False,False,False,False,False,False,,,,,,,,,,6.0,3.0,20.0,0.25
emg,5567220010,4785115,1,,,13170,1.64625,0.01632133044409856,327.7224426269531,0.040965305328369145,0.07388258361816406,0.048064041137695315,0.07748907470703126,0.051041213989257816,REST,0,0,0,0,False,False,False,False,False,False,,,,,,,,,,6.0,3.0,20.0,0.25
emg,5567326633,4785205,1,,,13464,1.683,0.049897079191469684,322.5806579589844,0.04032258224487305,0.07388258361816406,0.048064041137695315,0.07748907470703126,0.051041213989257816,REST,0,0,0,0,False,False,False,False,False,False,,,,,,,,,,6.0,3.0,20.0,0.25
emg,5567430511,4785296,1,,,13224,1.653,0.016254480314699782,369.0025329589844,0.04612531661987305,0.07388258361816406,0.048064041137695315,0.07748907470703126,0.051041213989257816,REST,0,0,0,0,False,False,False,False,False,False,,,,,,,,,,6.0,3.0,20.0,0.25
emg,5567536346,4785387,1,,,13512,1.689,0.04911629612706858,301.90985107421875,0.037738731384277344,0.07581803131103516,0.04906480407714844,0.07748907470703126,0.051041213989257816,REST,0,0,0,0,False,False,False,False,False,False,,,,,,,,,,6.0,3.0,20.0,0.25
emg,5567641022,4785477,1,,,13573,1.696625,0.05408303119183655,272.0880126953125,0.034011001586914065,0.07581803131103516,0.04906480407714844,0.07748907470703126,0.051041213989257816,REST,0,0,0,0,False,False,False,False,False,False,,,,,,,,,,6.0,3.0,20.0,0.25
emg,5567746248,4785567,1,,,13836,1.7295,0.08401260386146858,372.8814392089844,0.046610179901123046,0.07581803131103516,0.04906480407714844,0.07748907470703126,0.051041213989257816,REST,0,0,0,0,False,False,False,False,False,False,,,,,,,,,,6.0,3.0,20.0,0.25
imu,5567810428,,,556568,1,,,,,,,,,,,,,,,,,,,,,-0.3232421875,-0.470458984375,0.74072265625,0.11450381679389313,0.015267175572519083,0.08396946564885496,,,,6.0,3.0,20.0,0.25
emg,5567955029,4785747,1,,,13384,1.673,0.02462005528557354,248.52944946289062,0.03106618118286133,0.07581803131103516,0.04906480407714844,0.07748907470703126,0.051041213989257816,REST,0,0,0,0,False,False,False,False,False,False,,,,,,,,,,6.0,3.0,20.0,0.25
emg,5568059694,4785837,1,,,12789,1.598625,-0.04955418589856175,349.8059997558594,0.043725749969482426,0.07581803131103516,0.04906480407714844,0.07748907470703126,0.051041213989257816,REST,0,0,0,0,False,False,False,False,False,False,,,,,,,,,,6.0,3.0,20.0,0.25
emg,5568153626,4785917,1,,,13132,1.6415,-0.007462997927760284,434.6210632324219,0.054327632904052736,0.07581803131103516,0.04906480407714844,0.07748907470703126,0.051041213989257816,REST,0,0,0,0,False,False,False,False,False,False,,,,,,,,,,6.0,3.0,20.0,0.25
emg,5568257442,4786007,1,,,13056,1.6320000000000001,-0.01644950435738357,288.6400146484375,0.03608000183105469,0.07581803131103516,0.04906480407714844,0.07748907470703126,0.051041213989257816,REST,0,0,0,0,False,False,False,False,False,False,,,,,,,,,,6.0,3.0,20.0,0.25
imu,5568330430,,,556620,1,,,,,,,,,,,,,,,,,,,,,-0.3221435546875,-0.4693603515625,0.7388916015625,-0.03816793893129771,-0.42748091603053434,0.007633587786259542,,,,6.0,3.0,20.0,0.25
emg,5568478379,4786197,1,,,13093,1.636625,-0.011643929057351343,249.50177001953125,0.031187721252441406,0.07899375915527344,0.05084334182739258,0.07748907470703126,0.051041213989257816,REST,0,0,0,0,False,False,False,False,False,False,,,,,,,,,,6.0,3.0,20.0,0.25
emg,5568571431,4786277,1,,,13464,1.683,0.035413557223497705,205.9380340576172,0.025742254257202148,0.07899375915527344,0.05084334182739258,0.07748907470703126,0.051041213989257816,REST,0,0,0,0,False,False,False,False,False,False,,,,,,,,,,6.0,3.0,20.0,0.25
emg,5568677259,4786368,1,,,12992,1.624,-0.023355682897925556,341.02081298828125,0.042627601623535155,0.07899375915527344,0.05084334182739258,0.07748907470703126,0.051041213989257816,REST,0,0,0,0,False,False,False,False,False,False,,,,,,,,,,6.0,3.0,20.0,0.25
emg,5568781924,4786458,1,,,13239,1.654875,0.008967140689478459,388.75323486328125,0.04859415435791016,0.07899375915527344,0.05084334182739258,0.07748907470703126,0.051041213989257816,REST,0,0,0,0,False,False,False,False,False,False,,,,,,,,,,6.0,3.0,20.0,0.25
emg,5568886592,4786548,1,,,13327,1.665875,0.019871605076024368,202.4545135498047,0.025306814193725588,0.07899375915527344,0.05084334182739258,0.07748907470703126,0.051041213989257816,REST,0,0,0,0,False,False,False,False,False,False,,,,,,,,,,6.0,3.0,20.0,0.25
emg,5568992223,4786638,1,,,13141,1.642625,-0.0026694769504538307,263.4929504394531,0.03293661880493164,0.07899375915527344,0.05084334182739258,0.07748907470703126,0.051041213989257816,REST,0,0,0,0,False,False,False,False,False,False,,,,,,,,,,6.0,3.0,20.0,0.25
emg,5569095947,4786728,1,,,12996,1.6245,-0.020765361258198833,145.1743927001953,0.018146799087524413,0.07899375915527344,0.05084334182739258,0.07748907470703126,0.051041213989257816,REST,0,0,0,0,False,False,False,False,False,False,,,,,,,,,,6.0,3.0,20.0,0.25
emg,5569200607,4786818,1,,,13200,1.6500000000000001,0.004830400898087506,218.98379516601562,0.027372974395751953,0.07899375915527344,0.05084334182739258,0.07748907470703126,0.051041213989257816,REST,0,0,0,0,False,False,False,False,False,False,,,,,,,,,,6.0,3.0,20.0,0.25
emg,5569305272,4786908,1,,,13232,1.6540000000000001,0.008350751043411764,184.09352111816406,0.02301169013977051,0.07899375915527344,0.05084334182739258,0.07748907470703126,0.051041213989257816,REST,0,0,0,0,False,False,False,False,False,False,,,,,,,,,,6.0,3.0,20.0,0.25
emg,5569409948,4786998,1,,,12849,1.606125,-0.03917890235725974,280.9908447265625,0.03512385559082031,0.07899375915527344,0.05084334182739258,0.07748907470703126,0.051041213989257816,REST,0,0,0,0,False,False,False,False,False,False,,,,,,,,,,6.0,3.0,20.0,0.25
emg,5569515187,4787088,1,,,13043,1.6303750000000001,-0.01548743934762209,99.5826416015625,0.012447830200195313,0.08184547424316406,0.052562679290771484,0.07748907470703126,0.051041213989257816,REST,0,0,0,0,False,False,False,False,False,False,,,,,,,,,,6.0,3.0,20.0,0.25
emg,5569619285,4787178,1,,,13280,1.6600000000000001,0.013800786320149028,331.2023620605469,0.04140029525756836,0.08184547424316406,0.052562679290771484,0.07748907470703126,0.051041213989257816,REST,0,0,0,0,False,False,False,False,False,False,,,,,,,,,,6.0,3.0,20.0,0.25
emg,5569723952,4787268,1,,,13204,1.6505,0.004032572399164325,324.23907470703125,0.04052988433837891,0.08184547424316406,0.052562679290771484,0.07748907470703126,0.051041213989257816,REST,0,0,0,0,False,False,False,False,False,False,,,,,,,,,,6.0,3.0,20.0,0.25
emg,5569829785,4787359,1,,,13053,1.631625,-0.014910281638297107,202.10345458984375,0.025262931823730468,0.08184547424316406,0.052562679290771484,0.07748907470703126,0.051041213989257816,REST,0,0,0,0,False,False,False,False,False,False,,,,,,,,,,6.0,3.0,20.0,0.25
emg,5569936712,4787450,1,,,12841,1.6051250000000001,-0.04087989659978364,150.28627014160156,0.018785783767700195,0.08184547424316406,0.052562679290771484,0.07748907470703126,0.051041213989257816,REST,0,0,0,0,False,False,False,False,False,False,,,,,,,,,,6.0,3.0,20.0,0.25
emg,5570040290,4787540,1,,,13064,1.633,-0.012503091013762013,214.97653198242188,0.026872066497802737,0.08184547424316406,0.052562679290771484,0.07748907470703126,0.051041213989257816,REST,0,0,0,0,False,False,False,False,False,False,,,,,,,,,,6.0,3.0,20.0,0.25
emg,5570144951,4787630,1,,,13130,1.64125,-0.0030896439589755964,229.3456268310547,0.028668203353881837,0.08184547424316406,0.052562679290771484,0.07748907470703126,0.051041213989257816,REST,0,0,0,0,False,False,False,False,False,False,,,,,,,,,,6.0,3.0,20.0,0.25
emg,5570249628,4787720,1,,,13120,1.6400000000000001,-0.002857739014664906,245.69410705566406,0.03071176338195801,0.08184547424316406,0.052562679290771484,0.07748907470703126,0.051041213989257816,REST,0,0,0,0,False,False,False,False,False,False,,,,,,,,,,6.0,3.0,20.0,0.25
imu,5570370428,,,556824,1,,,,,,,,,,,,,,,,,,,,,-0.3231201171875,-0.469482421875,0.7406005859375,-0.13740458015267176,-0.05343511450381679,0.007633587786259542,,,,6.0,3.0,20.0,0.25
imu,5570410428,,,556828,1,,,,,,,,,,,,,,,,,,,,,-0.32275390625,-0.4710693359375,0.7349853515625,-0.03816793893129771,0.09923664122137404,-0.03816793893129771,,,,6.0,3.0,20.0,0.25
emg,5570563638,4787990,1,,,12351,1.543875,-0.09455423452574307,270.9955139160156,0.03387443923950195,0.08387675476074219,0.05393619918823242,0.07748907470703126,0.051041213989257816,REST,0,0,0,0,False,False,False,False,False,False,,,,,,,,,,6.0,3.0,20.0,0.25
emg,5570668308,4788080,1,,,13107,1.6383750000000001,0.0013394234277932515,173.87542724609375,0.02173442840576172,0.08387675476074219,0.05393619918823242,0.07748907470703126,0.051041213989257816,REST,0,0,0,0,False,False,False,False,False,False,,,,,,,,,,6.0,3.0,20.0,0.25
emg,5570761358,4788160,1,,,12902,1.6127500000000001,-0.023013011634967828,251.35885620117188,0.031419857025146485,0.08387675476074219,0.05393619918823242,0.07748907470703126,0.051041213989257816,REST,0,0,0,0,False,False,False,False,False,False,,,,,,,,,,6.0,3.0,20.0,0.25
emg,5570866637,4788250,1,,,13016,1.627,-0.007329615496451725,203.83694458007812,0.025479618072509765,0.08387675476074219,0.05393619918823242,0.07748907470703126,0.051041213989257816,REST,0,0,0,0,False,False,False,False,False,False,,,,,,,,,,6.0,3.0,20.0,0.25
imu,5570930433,,,556880,1,,,,,,,,,,,,,,,,,,,,,-0.3232421875,-0.4698486328125,0.73876953125,0.1450381679389313,0.03816793893129771,0.03816793893129771,,,,6.0,3.0,20.0,0.25
emg,5571075358,4788430,1,,,12672,1.584,-0.04828115085353679,249.25672912597656,0.03115709114074707,0.08387675476074219,0.05393619918823242,0.07748907470703126,0.051041213989257816,REST,0,0,0,0,False,False,False,False,False,False,,,,,,,,,,6.0,3.0,20.0,0.25
emg,5571180028,4788520,1,,,13237,1.654625,0.022601299891093607,207.887451171875,0.025985931396484377,0.08387675476074219,0.05393619918823242,0.07748907470703126,0.051041213989257816,REST,0,0,0,0,False,False,False,False,False,False,,,,,,,,,,6.0,3.0,20.0,0.25
