device_timestamp_us,host_timestamp_utc,event_type,detector,state,envelope_voltage,marker_id,phase,trial,prescribed_intensity,message
5470753853,2026-09-16T21:15:17.206429+00:00,CONTRACTION_RELEASE,adaptive,REFRACTORY,0.021645090103149415,,,,,
5470793980,2026-09-16T21:15:17.227205+00:00,CONTRACTION_RELEASE,fixed,REFRACTORY,0.026008840560913085,,,,,
5471154537,2026-09-16T21:15:17.592384+00:00,CONTRACTION_START,adaptive,ACTIVE,0.26657556152343753,,,,,
5471195223,2026-09-16T21:15:17.733769+00:00,CONTRACTION_START,fixed,ACTIVE,0.27235543823242186,,,,,
5472030221,2026-09-16T21:15:18.576626+00:00,CONTRACTION_RELEASE,adaptive,REFRACTORY,0.01630886650085449,,,,,
5472083334,2026-09-16T21:15:18.611324+00:00,CONTRACTION_RELEASE,fixed,REFRACTORY,0.023837242126464844,,,,,
5472432694,2026-09-16T21:15:18.987539+00:00,CONTRACTION_START,adaptive,ACTIVE,0.13559217834472656,,,,,
5472484969,2026-09-16T21:15:19.008369+00:00,CONTRACTION_START,fixed,ACTIVE,0.14059107971191406,,,,,
5473233942,2026-09-16T21:15:19.682111+00:00,CONTRACTION_RELEASE,adaptive,REFRACTORY,0.057691612243652345,,,,,
5473388597,2026-09-16T21:15:19.832283+00:00,CONTRACTION_RELEASE,fixed,REFRACTORY,0.03665887451171875,,,,,
5474237594,2026-09-16T21:15:20.737849+00:00,CONTRACTION_START,fixed,ACTIVE,0.585036376953125,,,,,
5474242831,2026-09-16T21:15:20.754782+00:00,CONTRACTION_START,adaptive,ACTIVE,0.5797214965820313,,,,,
5475368024,2026-09-16T21:15:21.951492+00:00,CONTRACTION_RELEASE,adaptive,REFRACTORY,0.018388530731201173,,,,,
5475373289,2026-09-16T21:15:21.966710+00:00,CONTRACTION_RELEASE,fixed,REFRACTORY,0.018870601654052736,,,,,
5482377421,2026-09-16T21:15:28.809382+00:00,CONTRACTION_START,fixed,ACTIVE,0.165250244140625,,,,,
5482413282,2026-09-16T21:15:28.935469+00:00,CONTRACTION_START,adaptive,ACTIVE,0.5318109130859375,,,,,
5483657884,2026-09-16T21:15:30.079058+00:00,CONTRACTION_RELEASE,adaptive,REFRACTORY,0.020684289932250976,,,,,
5483994015,2026-09-16T21:15:30.455919+00:00,CONTRACTION_RELEASE,fixed,REFRACTORY,0.03128339576721192,,,,,
5487652793,2026-09-16T21:15:34.076675+00:00,CONTRACTION_START,fixed,ACTIVE,1.050181640625,,,,,
5487653455,2026-09-16T21:15:34.096432+00:00,CONTRACTION_START,adaptive,ACTIVE,1.069715087890625,,,,,
5487866794,2026-09-16T21:15:34.412841+00:00,CONTRACTION_RELEASE,adaptive,REFRACTORY,0.02346638870239258,,,,,
5487883700,2026-09-16T21:15:34.442731+00:00,CONTRACTION_RELEASE,fixed,REFRACTORY,0.022033073425292968,,,,,
5490680082,2026-09-16T21:15:37.115882+00:00,CONTRACTION_START,fixed,ACTIVE,0.3573872985839844,,,,,
5490720787,2026-09-16T21:15:37.273969+00:00,CONTRACTION_START,adaptive,ACTIVE,1.09219677734375,,,,,
5492278043,2026-09-16T21:15:38.821806+00:00,CONTRACTION_RELEASE,adaptive,REFRACTORY,0.020341526031494143,,,,,
5492282733,2026-09-16T21:15:38.836418+00:00,CONTRACTION_RELEASE,fixed,REFRACTORY,0.02596937370300293,,,,,
5499135110,2026-09-16T21:15:45.548823+00:00,CONTRACTION_START,fixed,ACTIVE,1.1083504638671875,,,,,
5499136359,2026-09-16T21:15:45.573453+00:00,CONTRACTION_START,adaptive,ACTIVE,1.1207703857421876,,,,,
5500897036,2026-09-16T21:15:47.558634+00:00,CONTRACTION_RELEASE,adaptive,REFRACTORY,0.037157466888427734,,,,,
5501256410,2026-09-16T21:15:47.724206+00:00,CONTRACTION_RELEASE,fixed,REFRACTORY,0.033271663665771486,,,,,
5507434349,2026-09-16T21:15:53.851685+00:00,CONTRACTION_START,fixed,ACTIVE,1.05389013671875,,,,,
5507435478,2026-09-16T21:15:53.866691+00:00,CONTRACTION_START,adaptive,ACTIVE,1.0533145751953126,,,,,
5509562720,2026-09-16T21:15:56.037055+00:00,CONTRACTION_RELEASE,adaptive,REFRACTORY,0.04762449645996094,,,,,
5509583302,2026-09-16T21:15:56.053793+00:00,CONTRACTION_RELEASE,fixed,REFRACTORY,0.04452722930908203,,,,,
5515358948,2026-09-16T21:16:01.823682+00:00,CONTRACTION_START,fixed,ACTIVE,0.12256246948242187,,,,,
5515362703,2026-09-16T21:16:01.846866+00:00,CONTRACTION_START,adaptive,ACTIVE,0.11249700927734375,,,,,
5515478742,2026-09-16T21:16:02.043682+00:00,CONTRACTION_RELEASE,adaptive,REFRACTORY,0.02191935729980469,,,,,
5515510138,2026-09-16T21:16:02.057717+00:00,CONTRACTION_RELEASE,fixed,REFRACTORY,0.026441829681396484,,,,,
5515912691,2026-09-16T21:16:02.374639+00:00,CONTRACTION_START,fixed,ACTIVE,0.09010736846923828,,,,,
5516013883,2026-09-16T21:16:02.572968+00:00,CONTRACTION_START,adaptive,ACTIVE,0.15627548217773438,,,,,
5517056922,2026-09-16T21:16:03.629865+00:00,CONTRACTION_RELEASE,adaptive,REFRACTORY,0.038828857421875,,,,,
5517060422,2026-09-16T21:16:03.645299+00:00,CONTRACTION_RELEASE,fixed,REFRACTORY,0.03775584411621094,,,,,
5521078584,2026-09-16T21:16:07.520315+00:00,CONTRACTION_START,fixed,ACTIVE,0.09237004852294922,,,,,
5521140234,2026-09-16T21:16:07.701196+00:00,CONTRACTION_START,adaptive,ACTIVE,0.09420539855957032,,,,,
5521760096,2026-09-16T21:16:08.303976+00:00,CONTRACTION_RELEASE,adaptive,REFRACTORY,0.04142911529541016,,,,,
5521783991,2026-09-16T21:16:08.324598+00:00,CONTRACTION_RELEASE,fixed,REFRACTORY,0.03631229782104492,,,,,
5524390803,2026-09-16T21:16:10.916396+00:00,CONTRACTION_START,fixed,ACTIVE,0.75528515625,,,,,
5524390821,2026-09-16T21:16:10.934638+00:00,CONTRACTION_START,adaptive,ACTIVE,0.75528515625,,,,,
5525287478,2026-09-16T21:16:11.718321+00:00,CONTRACTION_RELEASE,adaptive,REFRACTORY,0.02919770622253418,,,,,
5525293901,2026-09-16T21:16:11.737818+00:00,CONTRACTION_RELEASE,fixed,REFRACTORY,0.031043373107910156,,,,,
5532342749,2026-09-16T21:16:18.859712+00:00,CONTRACTION_START,fixed,ACTIVE,0.1031827163696289,,,,,
5532342825,2026-09-16T21:16:18.882422+00:00,CONTRACTION_START,adaptive,ACTIVE,0.1031827163696289,,,,,
5533256358,2026-09-16T21:16:19.778495+00:00,CONTRACTION_RELEASE,fixed,REFRACTORY,0.031121772766113283,,,,,
5533257580,2026-09-16T21:16:19.804136+00:00,CONTRACTION_RELEASE,adaptive,REFRACTORY,0.031248889923095702,,,,,
5540635591,2026-09-16T21:16:27.121306+00:00,CONTRACTION_START,fixed,ACTIVE,0.6211763305664063,,,,,
